350779,-0.07,0.23,0.78,-80.67,77.94,-53.34,6.44,6.83,191.65
350789,-0.10,0.20,0.81,-74.66,71.44,-59.25,5.80,7.48,190.86
350799,-0.14,0.16,0.84,-69.19,63.18,-63.29,5.16,7.95,190.09
350809,-0.18,0.10,0.87,-66.63,54.94,-64.36,4.41,8.30,189.40
350819,-0.21,0.06,0.92,-66.19,47.74,-62.68,3.60,8.60,188.84
350829,-0.24,0.02,0.98,-66.36,42.05,-57.11,2.79,8.88,188.48
350839,-0.25,-0.01,1.03,-64.83,38.79,-51.12,2.06,9.22,188.20
350849,-0.27,-0.03,1.08,-61.73,36.87,-45.46,1.44,9.58,187.97
350859,-0.27,-0.04,1.13,-55.96,34.83,-39.04,0.98,9.90,187.82
350869,-0.27,-0.04,1.17,-48.83,32.54,-33.49,0.67,10.21,187.69
350879,-0.27,-0.03,1.19,-38.03,30.18,-29.37,0.69,10.54,187.56
350889,-0.26,-0.02,1.20,-25.82,28.03,-26.39,1.00,10.77,187.44
350899,-0.26,-0.01,1.19,-11.28,25.58,-24.09,1.48,11.04,187.30
350909,-0.25,0.00,1.19,3.47,23.51,-22.17,2.19,11.16,187.18
350919,-0.24,0.02,1.18,18.33,21.80,-19.27,3.03,11.23,187.12
350929,-0.23,0.03,1.16,30.00,21.06,-15.92,3.88,11.33,187.12
350939,-0.21,0.05,1.13,37.35,19.06,-11.70,4.64,11.36,187.20
350949,-0.20,0.08,1.10,41.62,17.77,-8.07,5.33,11.41,187.29
350959,-0.19,0.10,1.08,43.19,17.83,-7.02,5.93,11.54,187.30
350969,-0.18,0.12,1.06,44.32,18.51,-7.61,6.51,11.71,187.24
350979,-0.18,0.15,1.04,47.50,19.13,-10.49,7.19,11.94,187.07
350989,-0.18,0.16,1.02,54.09,19.30,-13.47,8.06,12.15,186.86
350999,-0.19,0.18,1.00,65.38,20.96,-19.47,9.18,12.53,186.49
351009,-0.20,0.13,0.97,72.70,21.84,-24.01,10.00,12.86,186.08
351019,-0.22,0.11,0.96,73.16,27.02,-27.47,10.58,13.47,185.73
351029,-0.24,0.09,0.94,73.31,32.36,-30.23,11.16,14.15,185.40
351039,-0.25,0.10,0.90,70.89,37.39,-31.15,11.66,14.89,185.15
351049,-0.25,0.10,0.86,67.60,41.35,-31.93,12.12,15.63,184.91
351059,-0.25,0.12,0.83,62.53,41.57,-32.65,12.49,16.23,184.65
351069,-0.26,0.12,0.81,57.73,39.63,-33.44,12.76,16.73,184.34
351079,-0.28,0.12,0.78,54.73,36.56,-34.05,13.06,17.15,184.02
351089,-0.29,0.11,0.76,53.33,33.57,-33.74,13.39,17.53,183.72
351099,-0.30,0.10,0.75,53.23,29.35,-31.41,13.77,17.79,183.50
351109,-0.30,0.09,0.74,52.63,23.83,-28.11,14.14,17.91,183.32
351119,-0.29,0.10,0.74,49.87,15.66,-23.60,14.39,17.81,183.19
351129,-0.29,0.10,0.76,46.78,7.41,-19.52,14.59,17.55,183.05
351139,-0.29,0.11,0.79,44.66,1.39,-15.94,14.81,17.35,182.94
351149,-0.29,0.13,0.80,43.63,-0.93,-12.88,15.09,17.31,182.88
351159,-0.30,0.13,0.79,43.06,1.48,-10.37,15.43,17.51,182.88
351169,-0.30,0.14,0.78,41.66,5.64,-8.09,15.77,17.82,182.94
351179,-0.31,0.14,0.76,38.80,10.29,-5.08,16.06,18.19,183.09
351189,-0.30,0.15,0.74,35.64,13.55,-1.57,16.30,18.51,183.28
351199,-0.30,0.15,0.72,32.06,13.83,0.96,16.52,18.74,183.43
351209,-0.30,0.16,0.70,28.93,11.25,4.03,16.74,18.81,183.60
351219,-0.28,0.17,0.68,25.87,5.71,6.14,16.99,18.67,183.72
351229,-0.28,0.19,0.68,22.91,0.21,7.26,17.23,18.46,183.81
351239,-0.27,0.20,0.67,21.30,-3.66,7.75,17.50,18.28,183.88
351249,-0.26,0.21,0.65,21.58,-4.59,7.00,17.84,18.22,183.93
351259,-0.26,0.21,0.64,21.93,-4.58,6.01,18.16,18.23,183.96
351269,-0.25,0.21,0.62,21.94,-3.35,5.76,18.45,18.33,184.03
351279,-0.24,0.21,0.59,20.92,-2.45,5.74,18.70,18.41,184.11
351289,-0.24,0.20,0.57,18.68,-2.90,5.67,18.86,18.44,184.16
351299,-0.23,0.19,0.56,15.99,-4.24,6.19,18.90,18.44,184.21
351309,-0.23,0.19,0.55,14.73,-5.90,7.62,19.11,18.34,184.32
351319,-0.22,0.18,0.53,14.75,-6.82,8.52,19.24,18.30,184.39
351329,-0.21,0.18,0.52,16.11,-5.86,10.11,19.43,18.15,184.53
351339,-0.20,0.18,0.51,17.37,-5.18,10.80,19.76,18.16,184.67
351349,-0.19,0.17,0.50,18.63,-3.43,11.80,19.96,18.10,184.81
351359,-0.17,0.16,0.50,19.51,-0.48,12.37,20.16,18.09,184.97
351369,-0.17,0.16,0.47,20.07,3.98,12.69,20.55,18.29,185.22
351379,-0.16,0.16,0.46,19.65,8.06,12.66,20.77,18.37,185.43
351389,-0.16,0.15,0.44,17.84,9.99,12.22,20.83,18.56,185.56
351399,-0.16,0.14,0.43,15.46,11.18,12.27,20.89,18.76,185.73
351409,-0.16,0.14,0.43,12.90,11.99,12.66,20.87,18.89,185.89
351419,-0.16,0.14,0.43,10.52,12.83,13.39,20.88,19.08,186.09
351429,-0.17,0.14,0.43,9.05,14.02,14.53,21.02,19.29,186.36
351439,-0.17,0.16,0.43,8.15,14.19,15.67,21.27,19.35,186.65
351449,-0.16,0.18,0.43,5.69,12.30,15.85,21.40,19.29,186.87
351459,-0.15,0.21,0.44,1.65,9.44,15.26,21.40,19.17,187.03
351469,-0.16,0.22,0.47,-3.94,6.37,13.27,21.23,19.02,187.08
351479,-0.17,0.23,0.51,-9.37,4.07,10.86,20.96,18.86,187.09
351489,-0.19,0.24,0.55,-14.43,3.28,8.30,20.50,18.82,187.04
351499,-0.20,0.24,0.60,-18.45,3.14,6.73,20.07,18.80,187.02
351509,-0.21,0.25,0.66,-20.64,2.11,6.72,19.70,18.69,187.05
351519,-0.22,0.25,0.73,-22.91,0.96,5.85,19.33,18.56,187.04
351529,-0.21,0.26,0.82,-24.37,1.26,2.80,18.95,18.52,186.95
351539,-0.20,0.27,0.92,-25.19,1.19,-0.60,18.57,18.48,186.79
351549,-0.20,0.27,1.01,-25.20,0.95,-3.84,18.19,18.46,186.60
351559,-0.22,0.27,1.09,-23.58,2.04,-7.61,17.88,18.51,186.37
351569,-0.24,0.26,1.15,-22.01,4.38,-10.27,17.58,18.64,186.17
351579,-0.26,0.26,1.20,-24.72,5.93,-11.31,17.10,18.74,186.03
351589,-0.28,0.27,1.25,-30.03,7.01,-11.88,16.47,18.82,185.89
351599,-0.30,0.28,1.30,-36.75,9.80,-12.06,15.72,18.99,185.80
351609,-0.33,0.28,1.33,-43.11,13.95,-12.60,14.93,19.26,185.70
351619,-0.36,0.29,1.36,-48.93,17.82,-13.52,14.08,19.57,185.58
351629,-0.39,0.29,1.39,-53.07,19.37,-14.53,13.22,19.86,185.42
351639,-0.43,0.28,1.42,-53.65,18.32,-15.03,12.49,20.03,185.23
